post_date,month,year,date_precision,article_title,article_url,status,restaurant_name,address,city,notes,source_urls,lat,lng,geocode_status
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Cafe Brazil,4408 Lowell Boulevard,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7770843,-105.0344422,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Cafe Prague,209 Bear Creek Avenue,Morrison,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.6537830,-105.1902229,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Cantina Loca,2890 Zuni Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7581998,-105.0157263,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Carm & Gia Metropolitan,9598 East Montview Boulevard,Aurora,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7472316,-104.8766604,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Cheba Hut,1531 Champa Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7461474,-104.9946911,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Cherry Creek Food Hall,6575 East Arapahoe,Greenwood Village,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.5946512,-104.8835160,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Chez Roc and Cretans,233 Clayton Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7199546,-104.9559500,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Chicken Rebel,10448 Town Center Drive,Westminster,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.8869876,-105.0750183,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,China Wok,4243 East 136th Avenue,Thornton,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.9429357,-104.9371523,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,ChoLon,10195 East 29th Drive,Denver,replaced by YumCha,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7593231,-104.8687371,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Chop Shop,4990 East Colfax Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7399845,-104.9294900,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Chuey Fu’s,2205 East Colfax Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7402821,-104.9607203,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Churreria de Madrid at Stanley Marketplace,2501 Dallas Street,Aurora,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7534041,-104.8769942,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Citizen Rail,1899 16th Street Mall,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7475115,-104.9951786,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Clairette,81 South Pennsylvania Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7151394,-104.9815905,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Cochino Taco,5495 West 20th Avenue,Edgewater,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7478797,-105.0566569,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Comida,3350 Brighton Boulevard,Aurora,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,,,no_result
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Crêpes’n Crêpes,1222 Madison Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7355663,-104.9457993,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Culture at Denver Central Market,2669 Larimer Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7594812,-104.9846902,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,D Bar,494 East 19th Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7458148,-104.9813730,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Damascus,1399 West Littleton Boulevard,Littleton,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.6135645,-105.0038911,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Denny’s,900 West Alameda Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7107931,-104.9972613,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,El Mercado,1432 Market Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7482692,-105.0001885,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Elway’s,2500 East First Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7227188,-104.8932927,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Enzo’s End,3424 East Colfax Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7399385,-104.9466726,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Fiction Beer Company,7101 East Colfax Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7403553,-104.9056640,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Finkle & Garf,5455 Spine Road,Boulder,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,40.0740111,-105.2028550,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Finley’s Pub,375 South Pearl Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7098108,-104.9804792,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Fox Run Cafe,3550 East Colfax Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7400710,-104.9452630,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Funky Flame,4994 Lowell Boulevard,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7872810,-105.0343368,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Goombas Pizza Grinder,2934 East Colfax Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7400255,-104.9521750,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Guapo Taco at Colorado Mills,14500 West Colfax Avenue,Lakewood,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7316120,-105.1585955,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Hacienda,4100 East Mexico Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.6854259,-104.9380237,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Harvey Park Grille,2133 South Sheridan Boulevard,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.6779011,-105.0533722,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Ian’s Pizza,2210 Blake Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7561366,-104.9914241,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Il Porcellino,4324 West 41st Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7724029,-105.0436853,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Il Posto,2601 Larimer Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7589959,-104.9852651,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Infinite Monkey Theorem,3200 Larimer Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7640522,-104.9776017,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Ironton Distillery,3636 Chestnut Place,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7728862,-104.9785123,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Jade Mountain Brewing,4233 South Buckley Road,Aurora,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.6401619,-104.7930290,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Just Be Kitchen,5370 Greenwood Plaza Boulevard,Greenwood Village,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.6192484,-104.9006615,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Kini’s,249 Clayton Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7201724,-104.9559491,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Kodiac Brewery Bar and Grill,7685 East Arapahoe Road,Centennial,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.5954766,-104.8997771,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Koko Ni,1441 26th Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7596140,-104.9864660,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Lava,2200 Market Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7557670,-104.9901687,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Logan Street Restaurant,400 East Seventh Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,,,no_result
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Madras Cafe,5422 South Parker Road,Aurora,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.6167286,-104.8173596,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Mama Lolita’s,8181 Arista Place,Broomfield,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.9041210,-105.0887153,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Manila Bay,13800 East Mississippi Avenue,Aurora,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.6964137,-104.8279017,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,The Mansion on Colfax,1509 North Marion Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7822939,-104.9714612,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Monaco Inn,962 South Monaco Parkway,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.6986290,-104.9115350,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,New Saigon,630 South Federal Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,,,no_result
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Novo Coffee,3617 West 32nd Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7622447,-105.0350500,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Pancho & Jane,16500 South Golden Road,Golden,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7354716,-105.1858884,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Park Burger RiNo,2615 Walnut Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7595620,-104.9860376,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Pork Chop King,1074 South Ironton Street,Aurora,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.6971616,-104.8631664,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Pour House,1410 Market Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7480178,-105.0002026,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,The Post Chicken & Beer,1575 Boulder Street,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7591777,-105.0109444,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Providence at 5280,5280 West 20th Avenue,Edgewater,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7475407,-105.0541073,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Provolino,3563 South Monaco Parkway,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.6828931,-104.9126025,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,The PZA,1501 East Colfax Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7404315,-104.9411190,ok
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Red Lobster,"8268 East Northfield Boulevard; 810 South Wadsworth Boulevard, Lakewood; 4455 Wadsworth Boulevard, Wheat Ridge; 9067 East Westview Road",Lone Tree,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,,,no_result
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Renegade Brewing,925 West Ninth Avenue,Denver,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,,,no_result
2025-01-01,January,2025,month,Restaurant Roll Call: Every Opening and Closing in 2024,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,closed,Roaming Buffalo BBQ,17121 South Golden Road,Golden,,https://www.westword.com/food-drink/every-denver-restaurant-opening-and-closing-2024-22947294/,39.7388997,-105.1924621,ok
2025-02-01,February,2025,month,Restaurant Roll Call: Every Opening and Closing in January,https://www.westword.com/food-drink/every-restaurant-opening-and-closing-in-denver-january-2025-23244427/,opened,The 1up,4750 West 120th Avenue,Westminster,,https://www.westword.com/food-drink/every-restaurant-opening-and-closing-in-denver-january-2025-23244427/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.9123189,-105.0475999,ok
2025-02-01,February,2025,month,Restaurant Roll Call: Every Opening and Closing in January,https://www.westword.com/food-drink/every-restaurant-opening-and-closing-in-denver-january-2025-23244427/,opened,Adelitas Cocina y Cantina,5495 West 20th Avenue,Edgewater,,https://www.westword.com/food-drink/every-restaurant-opening-and-closing-in-denver-january-2025-23244427/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.7478797,-105.0566569,ok
2025-02-01,February,2025,month,Restaurant Roll Call: Every Opening and Closing in January,https://www.westword.com/food-drink/every-restaurant-opening-and-closing-in-denver-january-2025-23244427/,opened,Alpaca Chasqui Charbroiled Chicken,17200 East Iliff Avenue,Aurora,,https://www.westword.com/food-drink/every-restaurant-opening-and-closing-in-denver-january-2025-23244427/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.6723901,-104.7883503,ok
2025-02-01,February,2025,month,Restaurant Roll Call: Every Opening and Closing in January,https://www.westword.com/food-drink/every-restaurant-opening-and-closing-in-denver-january-2025-23244427/,opened,Anne’s Pie Cafe,5640 West 29th Avenue,Wheat Ridge,,https://www.westword.com/food-drink/every-restaurant-opening-and-closing-in-denver-january-2025-23244427/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.7584140,-105.0583542,ok
2025-02-01,February,2025,month,Restaurant Roll Call: Every Opening and Closing in January,https://www.westword.com/food-drink/every-restaurant-opening-and-closing-in-denver-january-2025-23244427/,opened,Bad Ass Coffee,1735 Chestnut Place,Denver,,https://www.westword.com/food-drink/every-restaurant-opening-and-closing-in-denver-january-2025-23244427/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.7551778,-105.0019922,ok
2025-02-01,February,2025,month,Restaurant Roll Call: Every Opening and Closing in January,https://www.westword.com/food-drink/every-restaurant-opening-and-closing-in-denver-january-2025-23244427/,opened,Bar Amorina,233 Clayton Street,Denver,also closed in 2025,https://www.westword.com/food-drink/every-restaurant-opening-and-closing-in-denver-january-2025-23244427/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.7199546,-104.9559500,ok
2025-02-01,February,2025,month,Restaurant Roll Call: Every Opening and Closing in January,https://www.westword.com/food-drink/every-restaurant-opening-and-closing-in-denver-january-2025-23244427/,opened,Bamboo Sushi Congress Park,1160 Madison Street,Denver,,https://www.westword.com/food-drink/every-restaurant-opening-and-closing-in-denver-january-2025-23244427/ | https://www.westword.com/food-drink/over-300-restaurants-and-bars-opened-in-denver-in-2025-40824433/,39.7347840,-104.9458946,ok
